@RELATION rabc_features

@ATTRIBUTE task_id NUMERIC
@ATTRIBUTE psy_feature1 NUMERIC
@ATTRIBUTE psy_feature2 NUMERIC
@ATTRIBUTE psy_feature3 NUMERIC
@ATTRIBUTE psy_feature4 NUMERIC
@ATTRIBUTE psy_feature5 NUMERIC
@ATTRIBUTE psy_feature6 NUMERIC
@ATTRIBUTE psy_feature7 NUMERIC
@ATTRIBUTE psy_feature8 NUMERIC
@ATTRIBUTE psy_feature9 NUMERIC
@ATTRIBUTE psy_feature10 NUMERIC
@ATTRIBUTE psy_feature11 NUMERIC
@ATTRIBUTE psy_feature12 NUMERIC
@ATTRIBUTE psy_feature13 NUMERIC
@ATTRIBUTE psy_feature14 NUMERIC
@ATTRIBUTE psy_feature15 NUMERIC
@ATTRIBUTE psy_feature16 NUMERIC
@ATTRIBUTE psy_feature17 NUMERIC
@ATTRIBUTE psy_feature18 NUMERIC
@ATTRIBUTE child_feature1 NUMERIC
@ATTRIBUTE child_feature2 NUMERIC
@ATTRIBUTE child_feature3 NUMERIC
@ATTRIBUTE child_feature4 NUMERIC
@ATTRIBUTE child_feature5 NUMERIC
@ATTRIBUTE child_feature6 NUMERIC
@ATTRIBUTE child_feature7 NUMERIC
@ATTRIBUTE child_feature8 NUMERIC
@ATTRIBUTE child_feature9 NUMERIC
@ATTRIBUTE child_feature10 NUMERIC
@ATTRIBUTE child_feature11 NUMERIC
@ATTRIBUTE child_feature12 NUMERIC
@ATTRIBUTE child_feature13 NUMERIC
@ATTRIBUTE child_feature14 NUMERIC
@ATTRIBUTE child_feature15 NUMERIC
@ATTRIBUTE child_feature16 NUMERIC
@ATTRIBUTE child_feature17 NUMERIC
@ATTRIBUTE child_feature18 NUMERIC
@ATTRIBUTE joint_feature1 NUMERIC
@ATTRIBUTE joint_feature2 NUMERIC
@ATTRIBUTE class {0,1,2}

@DATA
3.000000000000000000e+00,7.000000000000000000e+00,1.565040650406503975e-01,1.669683852075081743e-01,6.218201604234733226e-01,4.414368086999999719e+00,8.271710465999999873e-02,-1.639856811597241535e-03,1.205240049797112745e+00,6.072366738999999569e+00,-1.087290481000000031e-01,-1.568681394174610902e-02,2.338400645264867295e-01,2.241530437199999781e+00,-3.776299056000000098e-02,6.345283310451148573e-01,3.251293812944133221e-01,3.341934097999999853e+00,6.695549185000000403e-01,6.000000000000000000e+00,1.984478935698447966e-01,2.386050033441503571e-01,1.259791337634038833e+00,4.691589261000000732e+00,3.879493273499999839e-01,2.043124681891357042e-01,1.146081190304143238e+00,5.445105547000000712e+00,1.706898431500000202e-01,-3.458828165652981512e-02,7.525772614871030219e-01,8.370883563499999624e+00,-1.634999114500000073e-01,-3.890619004097168460e-02,2.524580920886917643e-02,8.042702019999999896e-01,-2.104766647000000032e-02,8.877254557424787418e-01,1.000000000000000000e+00,1
4.000000000000000000e+00,2.000000000000000000e+00,4.337500000000000244e-01,8.830287145202591059e-01,4.411392704217040883e-01,2.440765073600000168e+00,1.071647900000000098e+00,8.255358586561975520e-02,9.916110271623295169e-01,4.298194245999999552e+00,8.939735400999999915e-02,-3.593469819557061906e-01,2.078224267199707265e-01,1.611593992199999992e+00,-4.582475436999999818e-01,-5.905240048581721357e-01,1.270112758878394255e+00,4.223051569099999902e+00,-4.399405213000000259e-02,1.000000000000000000e+00,3.500000000000000333e-02,-4.030783786071429620e-01,4.396824763272500457e-04,7.597560990000001846e-02,-4.047547146500000137e-01,-4.175171761646430113e-01,2.688568901831618896e-01,1.706231972199999891e+00,-5.250678334999999697e-01,1.691001614464285596e-01,1.178574102598853183e-03,1.282343227000000141e-01,1.510479561999999998e-01,2.694853693410715137e-02,6.842676458902056990e-04,1.089303780199999960e-01,2.781523265000000050e-02,9.100967757016626969e-01,0.000000000000000000e+00,0
5.000000000000000000e+00,7.000000000000000000e+00,8.150738150738150445e-01,-1.142083626593822787e-01,1.114066942864741616e+00,4.977834931000000296e+00,-1.743970636000000130e-01,1.126016653813744633e-01,7.510522890932833651e-01,5.548171426999999767e+00,1.663142619499999864e-01,2.853393047562205811e-02,1.149777366278895929e+00,4.752581987999999313e+00,-3.936916669000000146e-01,-1.671550080903496105e-01,6.669892969706515684e-01,5.643316620000000228e+00,-6.094690176999999903e-02,7.000000000000000000e+00,2.661227661227661412e-01,7.723653993253268291e-02,1.199705083274066775e+00,4.749806330000000187e+00,9.730760866000000286e-02,4.006317268785145602e-01,6.288687563138756209e-01,5.382290023999999562e+00,5.039196872000000216e-01,6.227245239065767358e-03,3.844823622484622172e-01,2.095452339700000000e+00,-2.250293845999999931e-01,3.128066530388550880e-04,2.923156731346324491e-02,6.581734129999999849e-01,-4.739209306000000121e-02,9.083359115167453091e-01,7.000000000000000000e+00,0
3.000000000000000000e+00,5.000000000000000000e+00,7.078014184397163344e-02,1.049847897205270914e-01,4.258263662318960696e-01,3.006312149000000211e+00,4.843379454999999917e-02,-5.477037465019438112e-02,9.697215974097667113e-01,3.930395365999999946e+00,-7.045307271000000003e-03,1.665527550064923798e-02,2.110888646378540068e-01,2.338003990999999893e+00,7.716152376000000312e-02,1.306720314481601974e-01,4.020218077550819502e-01,4.097183414999999940e+00,1.923102590000000112e-01,1.200000000000000000e+01,1.956028368794326122e-01,-1.163712163796003229e-01,7.771305063780162836e-01,5.068589170000000088e+00,-1.321973667000000130e-01,-3.802644975762273921e-02,9.831640752166119768e-01,5.272047831000000073e+00,-2.967212940000000243e-01,1.795496504295019183e-02,1.080207794434705493e+00,1.087849660799999896e+01,-2.107020781999999759e-01,1.865122867521447000e-02,4.332035354941184829e-02,1.553219580699999991e+00,-2.375907319000000045e-02,1.156405111416200171e+00,1.000000000000000000e+00,0
4.000000000000000000e+00,2.000000000000000000e+00,3.727560718057021938e-01,1.537946102256316117e+00,1.059437134784839474e+00,6.408687673999999390e+00,1.472718428999999940e+00,7.312088117341584148e-01,1.031746002392266881e+00,5.576781930000000109e+00,8.603141912999999752e-01,-3.056475769614729054e-02,2.266593231740824943e-01,1.723406735400000223e+00,-2.079609141000000050e-01,-7.475015820091497343e-01,9.557794096877160472e-02,1.360214988190000085e+00,-8.429386910999999705e-01,2.000000000000000000e+00,1.235480464625132030e-01,1.371587510622658268e+00,1.585946978780748751e+00,4.528057349050000013e+00,1.139261327000000046e+00,4.481993998951195879e-01,9.805070253168569616e-01,5.007121528999999960e+00,1.193877759000000066e-01,-1.869165681817949176e-01,1.267178922654981776e-01,1.353819602600000005e+00,-2.015935185000000129e-01,-1.936865126901708978e-01,5.811751479329225339e-02,1.211397352000000094e+00,-3.324843238999999895e-01,1.077327058236843271e+00,1.000000000000000000e+00,0
2.000000000000000000e+00,8.000000000000000000e+00,3.150256753739674176e-01,-1.767941350044673621e-01,1.119156549034975523e+00,5.013164469999999540e+00,-3.266079505000000216e-01,-6.472647730688646517e-02,8.734085784632513727e-01,4.708787573000000393e+00,1.413457804999999901e-01,-3.296082044577284265e-01,1.281800884906972859e-01,2.392994917000000221e+00,-3.641837613999999723e-01,9.652534612007433387e-03,9.628675372270069088e-01,5.077307131000000417e+00,-7.121379161999999430e-02,5.000000000000000000e+00,7.702612190221030941e-02,-4.782542796370370941e-01,3.856230674993713081e-01,2.532319072599999998e+00,-4.206190146000000074e-01,-5.981754762270872217e-01,5.442710870456725081e-01,2.882437650399999995e+00,-5.867222745000000295e-01,-4.790481276175579395e-01,1.447071479544384809e-01,1.281399121899999827e+00,-3.505753012000000224e-01,-1.313349119175371421e-02,5.826545412384555311e-02,9.054782654999999902e-01,4.712378058999999730e-02,1.141034991781625152e+00,2.000000000000000000e+00,0
3.000000000000000000e+00,4.000000000000000000e+00,1.115954664341761160e-01,-3.075268861567232240e-02,5.945751238345897693e-01,3.506631387000000100e+00,6.183348947500000303e-03,-3.585813156088477061e-01,9.847647123929756940e-01,4.002655322000000737e+00,-2.106450495500000186e-01,-1.738413304038806395e-01,1.688769097675916486e-01,1.960972146100000035e+00,-2.233093255999999971e-01,2.710332130052340305e-01,7.537953473935005144e-01,3.778076653000000285e+00,2.588120274499999818e-01,2.000000000000000000e+00,3.007846556233653018e-02,-9.898769325434800259e-02,1.179248983891879821e+00,2.385277330000000084e+00,9.267667040500000564e-01,-1.028905328397100805e+00,1.463108952821506881e-01,1.619466262800000278e+00,-1.091716374500000031e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.525654824365285434e-01,0.000000000000000000e+00,0
4.000000000000000000e+00,2.000000000000000000e+00,4.310134310134310365e-01,1.270495173909377051e+00,6.932059334667047823e-01,3.513744404999999738e+00,1.555556339000000010e+00,2.379328665087252492e-01,7.057412074065402274e-01,3.719003921000000101e+00,4.536709087999999945e-01,-1.593298574109507926e-01,1.969527534229302268e-01,1.805265476799999824e+00,-2.361892741000000129e-01,-4.439830509649747570e-01,5.351521963058246678e-01,2.904467336699999791e+00,-2.318030745000000115e-01,1.000000000000000000e+00,8.424908424908425508e-02,1.210487826036232395e+00,2.906525872100488087e-02,8.363835256999999634e-01,1.257663702999999966e+00,2.770688680379710944e-01,2.294936561818111398e-01,2.152716744000000126e+00,3.327604840999999758e-01,-4.829067245333331648e-01,3.648429212540071909e-02,7.179156202999998904e-01,-4.186582783000000196e-01,-3.674275206660870818e-02,9.168567278139990286e-04,1.103114210900000003e-01,-4.739217508000000134e-02,9.317115741245772798e-01,1.000000000000000000e+00,0
5.000000000000000000e+00,7.000000000000000000e+00,7.910873440285205449e-01,-1.714561233491459225e-01,6.954528000052975223e-01,4.205278696999999788e+00,-1.891578516999999904e-01,3.669656038708330684e-03,7.959640978316854243e-01,4.845197068000000051e+00,1.143080736000000042e-01,6.590528471490668568e-03,8.669732918007134748e-01,5.353965823000000235e+00,-4.237535228500000084e-01,-1.943316815198755376e-01,5.689169174834368681e-01,5.076982970999999623e+00,-1.376347975499999932e-01,3.000000000000000000e+00,1.885918003565062451e-01,1.798381602632967702e-01,1.105370698520700801e+00,4.000237003000000513e+00,4.258056827000000211e-01,6.223844569617373867e-01,7.135145400800854132e-01,4.404965840000000021e+00,6.450598694000000410e-01,3.754108310959429762e-01,1.362459122984139404e+00,4.228340342000000085e+00,1.459322634999999924e-01,1.335835451734220664e-02,5.414393986344447074e-02,8.697779452999999661e-01,4.455541223000000078e-02,9.898532369092737371e-01,3.000000000000000000e+00,0
2.000000000000000000e+00,8.000000000000000000e+00,4.439870626286386290e-01,1.117681434136381102e-01,1.514276983836098101e+00,4.629398152000000266e+00,-1.662035434499999909e-01,2.465575771098917901e-01,1.089651721609355528e+00,4.460913103000000213e+00,3.878891475499999797e-01,-4.726895383680031482e-01,7.948120590134268859e-01,4.257515875000000172e+00,-6.527669013499999284e-01,-4.618899916405925232e-01,1.467741862816463128e+00,5.678066744000000554e+00,-5.053514885000000012e-01,4.000000000000000000e+00,9.820640987944721789e-02,6.093884250790782385e-07,1.000000023171498942e+00,4.409889979999999987e+00,-1.100117756999999946e-01,8.217920060571491273e-07,9.999999999502183767e-01,4.088671612999999816e+00,-1.144483615999999926e-01,3.855941587849985264e-07,9.999998405024348447e-01,3.993108442000000036e+00,-1.137305308500000112e-01,1.086229520771426693e-07,3.657971166761417314e-02,7.623872411000000016e-01,-5.534635390999999988e-02,8.664121471420644927e-01,2.000000000000000000e+00,0
1.000000000000000000e+00,2.000000000000000000e+00,6.679611650485436369e-01,-2.853128734072516992e-01,8.305700622543400469e-01,5.306196079000000232e+00,-2.148472577999999827e-02,-1.202334212995135598e-01,9.473397506303499194e-01,6.839313911999999718e+00,4.553105097500000087e-02,-5.009089226322108734e-01,4.891881756334050951e-02,8.004824424199999955e-01,-4.922148229000000152e-01,1.568288109553064164e-02,2.930284745232896171e-01,1.975450483299999949e+00,1.390340461000000027e-01,2.000000000000000000e+00,3.359223300970873849e-01,4.386720755342831124e-01,1.182699058076163157e+00,4.255432177999999510e+00,2.076482052999999994e-01,-5.085962807263294527e-01,7.020568833046331170e-01,2.875514797699999736e+00,-1.282709371999999903e-01,-6.626253397722533522e-01,3.085959149440248989e-02,6.003727743000000228e-01,-6.214682438999999947e-01,-3.288367938099485271e-02,1.528156845835891911e-02,4.454299958999999864e-01,-1.427225046000000011e-02,8.436370980409756415e-01,1.000000000000000000e+00,0
2.000000000000000000e+00,8.000000000000000000e+00,4.868664446910839771e-01,7.947281835873934788e-03,1.375323602141671042e+00,3.733264544999999934e+00,-3.933237002499999635e-01,-1.411285137705851900e-01,1.146951982965169758e+00,4.181778486999999878e+00,7.056142517999999808e-02,-4.189020715480990531e-01,2.213856057302325264e-01,2.331591205499999653e+00,-5.838883841499999949e-01,-2.818330346147162047e-01,1.062380831406219306e+00,4.444042236999999673e+00,-1.912522509000000037e-01,3.000000000000000000e+00,1.187569367369589318e-01,2.556414239594329008e-01,6.005765900047884687e-01,3.163648533900000004e+00,1.189116160999999922e-02,-5.821501378168567609e-01,7.335026727644715638e-01,3.377876466000000022e+00,-5.717939284999999927e-01,3.561869156287222338e-01,9.476602098843135424e-01,3.241638334000000121e+00,5.755308287999999495e-01,6.112222757683535151e-02,9.243683003283235597e-03,5.488531006000000323e-01,3.181623114999999891e-02,6.885951289988240243e-01,0.000000000000000000e+00,0
5.000000000000000000e+00,7.000000000000000000e+00,8.016618497109826436e-01,-1.373152037204465048e-01,7.715314202104509578e-01,4.985495717999999243e+00,-1.016611776999999939e-01,9.905025046639999442e-02,8.845988969159622739e-01,4.992961532999999896e+00,2.242484036999999875e-01,1.234279093073042122e-01,1.443874361722248922e+00,4.569151695000000402e+00,-5.615573288999999857e-01,-8.856663495682499943e-02,5.780909250862675819e-01,3.683607904999999683e+00,-9.775587732000000363e-02,4.000000000000000000e+00,2.763728323699422007e-01,-1.743659142782131022e-01,1.052148826518737978e+00,4.985495717999999243e+00,1.830962683000000035e-01,3.696584408100631047e-01,8.676626753923037949e-01,4.634856467000000535e+00,4.958710802999999889e-01,-2.592673024020544087e-02,1.134506316417066341e+00,4.313130462000000165e+00,-3.742008298000000233e-01,-2.543867767100109478e-02,1.280037862341721899e-01,1.299239816100000056e+00,-1.433958931500000089e-01,9.767963492922886459e-01,5.000000000000000000e+00,1
2.000000000000000000e+00,8.000000000000000000e+00,4.595660749506903509e-01,-7.220568047188921645e-02,8.089999823762662468e-01,3.260765340999999928e+00,-1.234360162500000024e-01,1.900769309844122304e-02,9.026723573096783193e-01,4.016982916999999986e+00,2.827154948500000264e-01,-4.062488789163811176e-01,5.033149951412989598e-01,3.205593024999999763e+00,-5.553190807999999201e-01,-4.561370891089796542e-01,1.289613622570605855e+00,5.585700233999999931e+00,-6.388679984500000852e-01,1.000000000000000000e+00,3.879026955950033023e-02,8.591574314675425317e-01,4.288299105523005195e-01,1.893243294899999984e+00,1.227053067499999983e+00,3.135779480783897344e-01,3.743585604792722399e-01,2.345549311000000081e+00,4.349625856000000068e-01,-3.791119357567795944e-01,1.385743396885830842e-02,4.056074117999999284e-01,-4.045233338499999998e-01,-2.640742165457625745e-01,7.263803703479779737e-04,1.057957271000000143e-01,-2.624211583000000125e-01,7.749561163205410663e-01,1.000000000000000000e+00,0
3.000000000000000000e+00,3.000000000000000000e+00,7.085687382297552184e-02,9.439907260974521597e-01,9.205947843036014211e-01,4.067143924999999882e+00,9.455311893000000190e-01,-2.835287678776444720e-01,1.304690730803859999e+00,4.159641606000000102e+00,-3.998787295999999825e-01,3.008065004009904397e-01,4.646932074770675491e-01,3.721652066899999944e+00,2.713076823000000123e-02,1.316457560676842498e-01,9.304336712206003890e-01,4.338372426000000281e+00,8.740940658000000141e-02,5.000000000000000000e+00,1.019303201506591289e-01,-1.847469621087045877e-01,1.839434793242793242e+00,5.906128050999999601e+00,-5.103520593000000494e-01,-4.039626680050506513e-01,7.577181658167456701e-01,4.086607992999999439e+00,-3.951207679000000028e-01,5.189109596950221004e-01,3.162165462449861852e+00,9.542836198400001635e+00,-3.057026190000000088e-01,1.261347280685369276e-01,1.407663667867203525e-02,9.591936014999999927e-01,1.460154211999999951e-01,6.967955905384423110e-01,0.000000000000000000e+00,0
4.000000000000000000e+00,2.000000000000000000e+00,4.297328687572590233e-01,1.121967988946568795e+00,9.467796682218124760e-01,3.791194683100000073e+00,8.586604118500000826e-01,4.672638374258968885e-01,1.241178630570998420e+00,4.104467769000000210e+00,8.003448107999999728e-01,6.119713214957298725e-02,2.081764122791519289e-01,2.967339489699999611e+00,-3.578932308999999840e-02,2.753719958811334800e-01,3.851647934361161485e-01,4.182040675099999660e+00,8.545576390000000910e-02,1.000000000000000000e+00,2.311265969802555054e-01,6.650429232519458056e-01,1.151280104488201728e+00,3.963553388800000299e+00,5.203477954999999877e-01,5.653186768170753718e-01,1.012990038589039132e+00,3.786639482000000001e+00,7.416900193000000030e-01,-1.161992785189748661e-01,3.164782346438053257e-02,1.117264052599999946e+00,-1.021614450000000035e-01,7.588313663909042328e-02,2.731439066942218698e-03,2.866350503500000313e-01,7.999804782000000114e-02,9.794916548489145391e-01,1.000000000000000000e+00,0
5.000000000000000000e+00,7.000000000000000000e+00,6.357615894039735371e-01,-2.950098322449825061e-01,7.788613436782131361e-01,6.652536345999999767e+00,-3.789584729499999582e-01,7.040788631573166242e-03,9.437225205264397898e-01,5.207390439999999288e+00,9.080582582999999208e-02,2.193121485125335557e-01,1.460034551479552967e+00,5.029692229000000125e+00,-1.965262069500000042e-01,2.261347806719812559e-01,4.437421188947798245e-01,3.866050963000000174e+00,1.837031133500000024e-01,4.000000000000000000e+00,2.225741433918802248e-01,-1.545840467067214480e-03,5.630599443803281368e-01,3.138767569999999729e+00,-3.901614929000000315e-02,1.879180436559562128e-01,1.092907762585555664e+00,4.835580153000000436e+00,2.655518974000000143e-01,-1.966575253169583204e-01,1.962643794307584455e-01,1.967564681100000046e+00,-2.798912382000000032e-01,-8.340546387679048657e-02,2.379160923573483619e-02,1.278102646000000009e+00,-6.940692992999999977e-02,1.225582991724031290e+00,2.000000000000000000e+00,0
1.000000000000000000e+00,2.000000000000000000e+00,7.333333333333332815e-01,-1.542882946922315424e-01,7.660353093666739666e-01,4.096241820000000367e+00,8.004518038999999807e-02,-1.316992178938330704e-01,2.025750001628062513e+00,1.356283952799999959e+01,-8.281547896999999492e-02,-1.767582428546550510e-01,4.947498559059101408e-01,2.201681341999999653e+00,-5.425792152999999729e-01,5.494297800213389094e-01,4.489750467937842493e-01,3.095880930499999906e+00,5.182563472000000226e-01,1.000000000000000000e+00,9.292929292929293095e-02,4.893577207415216734e-01,3.663833227708193085e-01,2.156181646899999915e+00,5.630556415999999897e-01,-1.252263110247826328e+00,1.433956660131614769e-01,1.669051089099999885e+00,-1.222086764000000159e+00,8.592474130727171255e-01,4.100044974727406477e-01,1.939990927699999812e+00,1.063491640700000129e+00,4.681607091189129988e-01,6.446400042192679258e-02,6.947860272900000522e-01,4.530260487499999655e-01,8.108744922918115217e-01,0.000000000000000000e+00,0
2.000000000000000000e+00,8.000000000000000000e+00,3.467950223057055803e-01,-1.275778221744959529e-01,7.285913819129927749e-01,3.189449613999999933e+00,-7.729241427999999914e-02,9.035770587081434768e-02,9.442043462739373449e-01,5.260582152999999650e+00,1.280603220000000042e-01,-4.868873092176310147e-01,8.940059896834134934e-01,3.697484938999999748e+00,-6.879255725999999793e-01,-3.730387954006101903e-01,9.072210655125356737e-01,5.241144720999999507e+00,-1.422879767999999934e-01,2.000000000000000000e+00,2.371448696877201390e-02,-4.075473813950494795e-01,7.298640997654665119e-01,2.121679439999999861e+00,-1.035057920000000076e+00,-4.750852917014948829e-01,8.099220448924756566e-01,3.265198319999999654e+00,-7.253575355000000391e-01,-9.791549543544546264e-02,3.631492142577959492e-01,1.839633985199999877e+00,9.331370960000000270e-02,3.402875493544558205e-01,4.823311728637175166e-03,3.380040131999999531e-01,3.532157586999999932e-01,1.084989513283755480e+00,1.000000000000000000e+00,0
3.000000000000000000e+00,5.000000000000000000e+00,1.198453608247422725e-01,3.069508413928238033e-01,1.093558935543428534e+00,3.736299972999999497e+00,5.756330471999999698e-01,-4.312238674423143348e-01,5.837891033427849985e-01,4.105000356999999767e+00,-5.009940014999999525e-01,9.908520060962063003e-02,1.131242340468232799e+00,4.225155410000000167e+00,-3.656358239999999982e-01,-3.160505315243661989e-02,1.555772540755785416e+00,5.362274030000000025e+00,7.529851114000000144e-03,2.000000000000000000e+00,3.788659793814432714e-02,-8.819918076962722786e-01,1.313662410602193242e-01,1.266296239600000151e+00,-1.059848512999999937e+00,-6.961020079159864204e-01,6.496038864880618879e-01,4.626470984000000009e+00,-7.593887442000000210e-01,1.228674078505442413e+00,2.958789143947949896e+00,4.226669474700000428e+00,2.443965244999999897e-01,-5.118256216712772089e-01,6.831467549137966444e-02,9.270594641499999566e-01,-3.837164479999999878e-01,6.364328840134548804e-01,0.000000000000000000e+00,0
4.000000000000000000e+00,2.000000000000000000e+00,3.352208380520951270e-01,8.307641803533452052e-01,6.536535635746075767e-01,3.996100876999999940e+00,9.059847190499999980e-01,2.196710958243580925e-01,9.012539966118029433e-01,4.154245622999999554e+00,2.135015731999999888e-01,-7.793424490428343399e-01,1.117615884578666147e-01,1.277152121380999983e+00,-8.094939381500000364e-01,-1.163593365924324274e+00,4.170923730774544480e-01,2.257098936800000288e+00,-1.041194943999999900e+00,2.000000000000000000e+00,2.865232163080407846e-01,1.955232612183082641e-01,7.917389175214275543e-01,3.463916357000000001e+00,2.230078917999999966e-01,3.582243975126087054e-01,5.419191541552852431e-01,3.856108394000000494e+00,3.272383557999999915e-01,-8.921980987241501238e-02,3.945665454389465920e-01,2.809994384000000345e+00,-2.383021210999999862e-02,-7.144961242671937253e-03,9.516966029705777735e-03,3.353959576000000165e-01,1.849789556000000154e-02,1.004519316180710220e+00,1.000000000000000000e+00,0
5.000000000000000000e+00,7.000000000000000000e+00,7.206119162640901576e-01,-4.142787507390986723e-02,1.192027235741481617e+00,3.730317648999999847e+00,6.738169356500001150e-02,4.385994314520972465e-02,9.104347595220254608e-01,5.477689926000000042e+00,-1.378288773499999897e-01,4.424157042445107102e-01,7.676764223301129064e-01,3.548346937999999895e+00,3.674153688999999834e-01,4.097868033425041134e-01,5.247357758280288831e-01,4.112375412999999647e+00,3.057487898999999842e-01,4.000000000000000000e+00,1.034621578099838984e-01,7.521761235060584472e-01,7.596161763232552877e-01,3.095421116999999889e+00,8.823248199000000014e-01,5.522943658465599981e-01,1.319090857796440419e+00,4.806347760999999608e+00,3.145948176000000207e-01,-5.792119915523288309e-01,9.752624017178387894e-02,1.084584844999999964e+00,-5.821797454999999566e-01,1.461382076807864368e-02,8.591859426125916105e-03,3.106194288999999942e-01,5.000320790999999987e-02,8.765759146105653876e-01,2.000000000000000000e+00,0
5.000000000000000000e+00,7.000000000000000000e+00,7.246800731261425765e-01,-2.104311287789936424e-01,9.695200581899194869e-01,5.149256539999999660e+00,-1.786539034500000123e-01,-1.126053580667336490e-01,8.330055315717629361e-01,4.759752794999999814e+00,3.521446588500000419e-02,-1.140338202202991792e-02,1.118212796143386090e+00,5.483099285999999850e+00,-3.041826421000000114e-01,-1.149019119631063818e-01,7.640887920982596393e-01,5.230333096999999931e+00,-2.544839993000000064e-02,1.000000000000000000e+00,4.351005484460694628e-02,-2.129005977675628436e-01,1.671381419003545421e+00,5.371386038999999890e+00,2.075027104999999927e-01,-8.194836921168079102e-02,1.063161107790785653e+00,3.896626534000000142e+00,-1.250676322000000007e-01,-8.548321613326271280e-07,9.999998647900117943e-01,4.407983130999999943e+00,1.845081034999999925e-01,1.898219677451138436e-07,3.835652184942587011e-03,2.379923385199999852e-01,-2.632365257999999889e-02,9.651510170933560451e-01,1.000000000000000000e+00,2
2.000000000000000000e+00,1.000000000000000000e+01,3.064548162859980218e-01,5.149466167205181411e-02,8.100034405982747820e-01,4.041390009999999755e+00,1.780543612999999914e-01,1.307714874510847725e-01,1.051818027327733551e+00,4.680783506000000038e+00,2.675699799999999851e-01,-3.354438213431509275e-01,6.190001268877594054e-01,3.215188740999999961e+00,-6.148009187999999847e-01,-4.296822308810887558e-01,1.017801171255710901e+00,5.037121362000000602e+00,-2.534311940000000263e-01,5.000000000000000000e+00,6.017874875868917811e-02,-2.466209875214623454e-03,7.772555535429243045e-01,3.371020098999999881e+00,-2.863333288000000088e-01,3.612849056248861740e-02,1.111162394663635089e+00,3.618723361999999888e+00,-3.315718261000000222e-01,2.637917703185018170e-01,2.410125859019758288e+00,4.155414814000000234e+00,-7.059753409000000257e-01,-3.314864891486922743e-03,5.011790496761574926e-02,1.141982283299999956e+00,4.702419380000000260e-02,1.282677201076240836e+00,3.000000000000000000e+00,0
3.000000000000000000e+00,7.000000000000000000e+00,1.064951170361184279e-01,6.333671950001444895e-01,6.943656955737654846e-01,3.437098175000000033e+00,5.653419209000000167e-01,-2.559224231046985376e-01,9.400149965349516856e-01,3.869586286999999736e+00,-2.241571860999999888e-01,6.469749578789477096e-02,1.695507779947461879e-01,1.717223010100000113e+00,5.524932621999999877e-02,2.128887675566326076e-01,7.116621666648356159e-01,3.588482845999999782e+00,2.841401826000000130e-01,5.000000000000000000e+00,7.161680359634164938e-02,8.458749775965420173e-03,1.069799098450499475e+00,5.322338037999999827e+00,1.721316112000000065e-02,1.141617895102013253e-01,9.743414250115277619e-01,3.657788071999999779e+00,2.726615166499999909e-01,-6.929565889944165613e-02,2.348694811051917075e-01,1.504150305200000037e+00,-8.834759349500000136e-02,2.812767584228570081e-02,2.186601477053158257e-02,6.619902360999999624e-01,4.153361649500000169e-02,1.058151684219277744e+00,0.000000000000000000e+00,0
5.000000000000000000e+00,7.000000000000000000e+00,7.467380394780863684e-01,-4.616083609443826785e-01,7.953765630460598590e-01,5.123770685000000213e+00,-4.321262941000000302e-01,-5.939834893922555509e-02,8.149511269871804187e-01,4.762888152999999569e+00,6.883935012000000700e-03,2.886222929481848665e-01,1.577518338385023755e+00,5.011344371999999936e+00,-1.727782441000000058e-01,3.517448884125993769e-01,9.100148913296142172e-01,5.549932237000000157e+00,2.392431281499999840e-01,2.000000000000000000e+00,1.304784208765473463e-02,-1.394995183458974441e+00,2.175879404515744575e+00,3.728635849299999805e+00,-6.664691450999999933e-01,-9.230114197025639511e-01,1.834590581576322696e-02,5.435258631000000618e-01,-9.397314716000000345e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.054784786139685959e+00,0.000000000000000000e+00,0
3.000000000000000000e+00,6.000000000000000000e+00,1.328097731239092361e-01,7.397281818340201154e-02,5.864763015158377391e-01,3.295282735999999879e+00,-1.937961709000000088e-01,-3.045214912382822603e-01,9.537160492921408217e-01,4.488205619000000368e+00,-7.249374224000000311e-01,7.011215513033000057e-01,1.784535711917226042e+00,7.200273700999999527e+00,2.089485708999999913e-01,-1.457049398843584531e-01,8.589060448500100975e-01,5.792102290999999958e+00,-6.590552861999998679e-02,5.000000000000000000e+00,5.375218150087260338e-02,-1.742467333055194023e-01,4.632610141499156620e-01,1.976371983599999993e+00,-2.980922153499999672e-01,-3.173899346177210257e-01,4.853595574474114938e-01,5.246561202999999729e+00,-3.957767513000000070e-01,1.813489444175000020e+00,1.500350287889486545e+00,3.192235613100000258e+00,1.549465091900000147e+00,6.917792411666665586e-01,5.964206071793762970e-02,5.979204117999999957e-01,7.024804165000000378e-01,9.398867075765712231e-01,0.000000000000000000e+00,0
